(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Common_FloorTile04_Pfb (4) (31 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile04_Pfb (2) (31 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (5) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile02_Pfb (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (1) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile02_Pfb (2) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile04_Pfb (31 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile02_Pfb (8) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (10) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (8) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (2) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (12) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (17) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (3) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile01_Pfb (9) (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (5) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (4) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile04_Pfb (10) (31 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (7) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile02_Pfb (4) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (6) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (2) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile02_Pfb (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (1) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile03_Pfb (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile02_Pfb (6) (21 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile06_Pfb (23 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
		Common_FloorTile04_Pfb (5) (31 verts)	-1	True	False	False	1	[Common_FloorTile01_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (6888 verts): 
		Common_Flower01_04_Pfb (15) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (6) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (21) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (16) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (11) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (1) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (2) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (4) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (20) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (5) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (19) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (14) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (13) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (22) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (18) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (8) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (9) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (7) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (12) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (10) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (3) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (17) (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
		Common_Flower01_04_Pfb (84 verts)	-1	True	False	False	1	[Common_Flower01_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (2480 verts): 
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (1) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (2) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (7) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (4) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (6) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (5) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (3) (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
		Common_Flower02_01_Pfb (80 verts)	-1	True	False	False	1	[Common_Flower02_Mat (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (1210 verts): 
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
		Common_Flower03_Pfb (55 verts)	-1	True	False	False	1	[Common_Flower03_A (UnityEngine.Material)] 	
	SGAME/SGAME_Scene_01 (59007 verts): 
		Common_Flower06_03_Pfb (398 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_02_Pfb (363 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_01_Pfb (288 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_01_Pfb (288 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_03_Pfb (398 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_01_Pfb (288 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_Pfb (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Flower06_Pfb (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Flower06_Pfb (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Flower06_04_Pfb (14) (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Common_Flower06_Pfb (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Flower06_Pfb (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Flower06_04_Pfb (18) (613 verts)	-1	True	False	True	1	[Common_Flower06_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Common_Flower06_01_Pfb (1) (288 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_03_Pfb (398 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
		Common_Flower06_01_Pfb (6) (288 verts)	-1	True	False	False	1	[Common_Flower06_Mat (UnityEngine.Material)] 	
